upc,price,distributor_items_price,category_name
'676315035312',26.99,24.34,Accessories / Cases
'676315035329',26.99,24.34,Accessories / Cases
'676315035589',26.99,24.34,Accessories / Cases
'676315035091',26.99,24.34,Accessories / Cases
'676315035251',21.99,20.31,Accessories / Cases
'676315035336',32.99,29.93,Accessories / Cases
'676315029267',39.99,32.2,Accessories / Cases
'676315035848',39.99,34.74,Accessories / Cases
'676315029274',39.99,32.2,Accessories / Cases
'676315035862',39.99,34.74,Accessories / Cases
'812441020338',224.99,195.19,Optics / Sights / Lasers / Lights
'617717231896',21.99,18.82,Knives / Multi-Tools / Folding
'848754014269',38.99,22.73,Accessories / Gun Parts
'814108017385',13.99,8.82,Optics / Sights / Lasers / Lights
'887157019044',109.99,78.75,Hunting / Accessories
'708279013706',25.99,9.49,Magazines / 12 Gauge Mags
'708279013690',14.99,12.99,Magazines / 12 Gauge Mags
'708279013683',14.99,12.99,Magazines / 12 Gauge Mags
'708279013546',20.99,17.99,Magazines / 12 Gauge Mags
'708279015229',21.99,18.99,Magazines / 12 Gauge Mags
'613485588897',22.99,19.91,Optics / Sights / Lasers / Lights
'708279013607',16.98,8.99,Magazines / 12 Gauge Mags
'752334600011',21.99,18.99,Hunting / Accessories
'814108011260',48.99,32.99,Optics / Scopes
'661120412885',142.99,124.11,Accessories / Reloading
'661120412755',247.99,215.07,Accessories / Reloading
'661120416753',122.99,106.82,Accessories / Reloading
'661120416760',279.95,206.03,Accessories / Reloading
'661120416807',11.99,9.92,Accessories / Reloading
'661120416814',24.99,21.49,Accessories / Reloading
'661120079408',59.95,47.5,Accessories / Reloading
'661120081449',142.99,124.3,Accessories / Reloading
'661120260073',28.99,24.85,Accessories / Reloading
'661120260110',117.99,102.26,Accessories / Reloading
'661120447276',9.99,8.57,Accessories / Reloading
'661120311775',13.99,12.0,Accessories / Reloading
'661120075677',48.99,42.61,Accessories / Reloading
'661120855712',60.99,52.91,Accessories / Reloading
'661120787877',20.99,18.05,Accessories / Reloading
'661120035350',23.99,20.53,Accessories / Reloading
'661120439967',11.99,10.34,Accessories / Reloading
'705442008927',26.99,22.74,Knives / Multi-Tools / Utility
'840103155302',129.99,99.41,Optics / Sights / Lasers / Lights
'840103157252',189.3,133.09,Optics / Sights / Lasers / Lights
'840103157597',129.99,90.35,Optics / Sights / Lasers / Lights
'840103157610',129.99,90.35,Optics / Sights / Lasers / Lights
'000381003386',239.0,177.66,Optics / Scopes
'000381003416',299.0,220.9,Optics / Scopes
'084871326957',251.0,181.51,Optics / Sights / Lasers / Lights
'084871326865',224.0,161.98,Optics / Flashlights / Batteries
'030317587505',449.99,333.0,Optics / Scopes
'030317586805',299.99,222.0,Optics / Scopes
'617717230639',26.99,22.7,Knives / Multi-Tools / Folding
'617717230646',26.99,22.7,Knives / Multi-Tools / Folding
'617717230653',26.99,22.7,Knives / Multi-Tools / Folding
'764503015656',22.99,19.99,Magazines / 12 Gauge Mags
'764503026690',22.99,19.99,Magazines / 12 Gauge Mags
'764503100178',22.99,19.99,Magazines / 12 Gauge Mags
'764503170171',22.99,19.99,Magazines / 12 Gauge Mags
'764503027383',35.99,30.99,Magazines / 12 Gauge Mags
'764503170331',35.99,30.99,Magazines / 12 Gauge Mags
'764503015595',22.99,19.99,Magazines / 12 Gauge Mags
'764503026683',22.99,19.99,Magazines / 12 Gauge Mags
'764503100192',22.99,19.99,Magazines / 12 Gauge Mags
'764503190155',22.99,19.99,Magazines / 12 Gauge Mags
'764503030765',22.99,19.99,Magazines / 12 Gauge Mags
'764503100208',22.99,19.99,Magazines / 12 Gauge Mags
'764503200151',22.99,19.99,Magazines / 12 Gauge Mags
'764503100215',22.99,19.99,Magazines / 12 Gauge Mags
'764503210136',22.99,19.99,Magazines / 12 Gauge Mags
'090255501063',38.99,33.42,Accessories / Reloading
'764503100222',22.99,19.99,Magazines / 12 Gauge Mags
'764503220159',22.99,19.99,Magazines / 12 Gauge Mags
'764503220227',35.99,30.99,Magazines / 12 Gauge Mags
'764503100239',22.99,19.99,Magazines / 12 Gauge Mags
'764503230134',22.99,19.99,Magazines / 12 Gauge Mags
'764503067815',31.99,26.99,Magazines / 12 Gauge Mags
'764503260100',22.99,19.99,Magazines / 12 Gauge Mags
'764503002854',31.99,26.99,Magazines / 12 Gauge Mags
'764503270093',22.99,19.99,Magazines / 12 Gauge Mags
'764503290107',22.99,19.99,Magazines / 12 Gauge Mags
'725327901150',32.99,27.99,Magazines / 12 Gauge Mags
'725327901167',32.99,27.99,Magazines / 12 Gauge Mags
'725327901181',32.99,27.99,Magazines / 12 Gauge Mags
'084871326889',125.0,89.49,Optics / Sights / Lasers / Lights
'084871320368',80.0,57.85,Optics / Sights / Lasers / Lights
'084871320375',80.0,57.85,Optics / Sights / Lasers / Lights
'084871320382',80.0,57.85,Optics / Sights / Lasers / Lights
'084871326087',119.0,93.49,Optics / Flashlights / Batteries
'764503300103',22.99,19.99,Magazines / 12 Gauge Mags
'764503100314',22.99,19.99,Magazines / 12 Gauge Mags
'764503310157',22.99,19.99,Magazines / 12 Gauge Mags
'764503320132',22.99,19.99,Magazines / 12 Gauge Mags
'764503088209',31.99,26.99,Magazines / 12 Gauge Mags
'764503330094',22.99,19.99,Magazines / 12 Gauge Mags
'672294300397',669.99,545.57,Optics / Scopes
'764503360060',22.99,19.99,Magazines / 12 Gauge Mags
'764503370106',22.99,19.99,Magazines / 12 Gauge Mags
'764503380082',22.99,19.99,Magazines / 12 Gauge Mags
'764503911576',31.99,26.99,Magazines / 12 Gauge Mags
'764503911118',22.99,19.99,Magazines / 12 Gauge Mags
'764503003950',31.99,26.99,Magazines / 12 Gauge Mags
'764503003967',22.99,19.99,Magazines / 12 Gauge Mags
'029057470215',39.99,28.36,Accessories / Targets
'029057470222',39.99,28.36,Accessories / Targets
'830636002051',13.99,12.13,Hunting / Game Processing
'011516705501',278.99,242.25,Accessories / Reloading
'033552016373',18.98,15.8,Accessories / Apparel
'033552035701',11.99,9.91,Accessories / Apparel
'033552035718',11.99,9.91,Accessories / Apparel
'033552035756',11.99,9.91,Accessories / Apparel
'044356222853',22.99,19.55,Knives / Multi-Tools / Folding
'013658415263',28.99,24.99,Knives / Multi-Tools / Folding
'013658417731',14.99,12.79,Knives / Multi-Tools / Folding
'013658458604',39.99,34.14,Knives / Multi-Tools / Folding
'013658111486',81.99,70.75,Knives / Multi-Tools / Utility
'013658112537',15.99,13.55,Knives / Multi-Tools / Utility
'013658113633',15.99,13.55,Knives / Multi-Tools / Utility
'013658418301',14.99,13.0,Knives / Multi-Tools / Utility
'013658119246',10.99,8.92,Knives / Multi-Tools / Utility
'013658119253',10.99,8.92,Knives / Multi-Tools / Utility
'013658116894',26.99,23.38,Knives / Multi-Tools / Utility
'013658065017',37.99,32.79,Knives / Multi-Tools / Utility
'013658118355',36.99,31.53,Knives / Multi-Tools / Utility
'013658060647',60.99,52.69,Knives / Multi-Tools / Utility
'013658460799',52.99,46.03,Knives / Multi-Tools / Utility
'013658415256',28.99,24.99,Knives / Multi-Tools / Utility
'013658484481',33.99,29.23,Knives / Multi-Tools / Utility
'013658484849',13.99,12.08,Knives / Multi-Tools / Utility
'013658111462',33.99,29.34,Knives / Multi-Tools / Utility
'013658416130',17.98,15.16,Knives / Multi-Tools / Utility
'013658111554',19.98,16.86,Knives / Multi-Tools / Utility
'013658119802',21.99,18.6,Knives / Multi-Tools / Utility
'643477862759',34.99,29.99,Magazines / 12 Gauge Mags
'644406904465',40.99,34.99,Optics / Sights / Lasers / Lights
'858426004252',27.95,17.99,Accessories / Cases
'858426004528',27.95,17.99,Accessories / Cases
'617717230776',18.98,16.37,Knives / Multi-Tools / Folding
'676315035787',15.99,14.4,Accessories / Cases
'810116036189',99.0,75.95,Optics / Sights / Lasers / Lights
'810116031597',89.1,69.62,Optics / Sights / Lasers / Lights
'708279013935',16.98,14.26,Magazines / 12 Gauge Mags
'708279013942',20.99,17.99,Magazines / 12 Gauge Mags
'708279014215',16.98,14.6,Magazines / 12 Gauge Mags
'708279014369',16.98,14.58,Magazines / 12 Gauge Mags
'764503052163',35.99,30.99,Magazines / 10mm Mags
'764503027393',35.99,30.99,Magazines / 10mm Mags
'764503000607',5.99,5.0,Accessories / Firearm Accessories
'613485589597',88.99,77.22,Optics / Sights / Lasers / Lights
'764503027857',22.99,19.99,Magazines / 12 Gauge Mags
'764503023521',62.99,40.0,Accessories / Bags
'764503023538',62.99,40.0,Accessories / Bags
'764503029042',23.99,15.0,Accessories / Bags
'764503029035',23.99,15.0,Accessories / Bags
'764503007118',27.99,24.0,Knives / Multi-Tools / Fixed Blade
'788130011911',86.99,70.85,Optics / Scopes
'661120257318',43.99,37.86,Accessories / Safes
'661120257516',51.99,44.85,Accessories / Safes
'661120257219',40.99,35.65,Accessories / Safes
'661120257417',46.99,40.69,Accessories / Safes
'030317006778',1499.99,1108.0,Optics / Spotting Scopes
'030317006730',1599.99,1182.0,Hunting / Spotting
'856056002587',130.99,83.78,Accessories / Bags
'856056002174',147.99,94.95,Accessories / Bags
'819763010535',20.99,13.5,Accessories / Bags
'819763011853',92.99,59.61,Accessories / Bags
'856056002235',19.98,16.63,Knives / Multi-Tools / Utility
'819763011037',27.99,17.85,Accessories / Bags
'856056002457',22.99,19.71,Accessories / Reloading
'819763010009',29.99,19.13,Accessories / Bags
'856056002624',38.99,32.94,Accessories / Apparel
'819763011020',29.99,19.19,Accessories / Bags
'819763011594',130.99,83.78,Accessories / Bags
'856056002495',22.99,14.71,Accessories / Bags
'819763011785',26.99,16.96,Accessories / Bags
'819763011006',14.99,13.53,Accessories / Cases
'856056002976',60.99,55.97,Accessories / Cases
'819763011648',202.99,130.45,Accessories / Bags
'856056002945',161.99,103.47,Accessories / Bags
'819763011563',161.99,103.47,Accessories / Bags
'819763010948',130.99,83.78,Accessories / Bags
'819763010153',22.99,19.19,Magazines / 22 WMR Mags
'819763010160',22.99,19.19,Magazines / 22 WMR Mags
'856056002631',20.99,18.21,Hunting / Accessories
'856056002549',107.99,93.36,Hunting / Accessories
'819763012409',130.99,121.5,Accessories / Cases
'819763010573',99.99,92.08,Accessories / Cases
'819763011815',272.99,175.21,Accessories / Bags
'819763012232',208.99,134.28,Accessories / Bags
'819763012249',208.99,134.28,Accessories / Bags
'819763011952',279.99,179.68,Accessories / Bags
'731940999177',161.99,140.25,Accessories / Tools
'731940011107',28.99,24.92,Accessories / Tools
'731940123800',49.99,42.84,Accessories / Tools
'731940217554',44.99,38.95,Accessories / Tools
'731940777003',37.99,32.29,Accessories / Tools
'731940217677',89.99,77.91,Accessories / Tools
'731940132345',17.98,15.57,Accessories / Tools
'731901212147',37.99,32.71,Accessories / Tools
'731940888884',50.99,43.99,Accessories / Tools
'731940777775',51.99,44.4,Accessories / Tools
'731940011015',73.98,63.88,Accessories / Tools
'705442017028',39.99,34.14,Knives / Multi-Tools / Folding
'848754014412',6.99,4.1,Accessories / Gun Parts
'084871851251',122.0,88.22,Optics / Sights / Lasers / Lights
'813393012655',22.99,19.95,Magazines / 12 Gauge Mags
'859477007827',17.98,15.59,Accessories / Safety and Protection
'764503031663',86.99,75.0,Optics / Sights / Lasers / Lights
'857107006066',11.99,6.25,Accessories / Safety and Protection
'857107006134',12.99,8.88,Accessories / Safety and Protection
'804879363019',6.99,3.22,Accessories / Safety and Protection
'804879524106',179.99,115.13,Accessories / Bags
'857107006790',214.99,138.16,Accessories / Bags
'857107006806',214.99,138.16,Accessories / Bags
'798816542608',312.0,271.0,Optics / Sights / Lasers / Lights
'798816542622',312.0,271.0,Optics / Sights / Lasers / Lights
'798816542363',278.99,241.92,Optics / Sights / Lasers / Lights
'798816542646',312.0,271.0,Optics / Sights / Lasers / Lights
'798816542899',350.99,304.72,Optics / Sights / Lasers / Lights
'798816542950',312.0,271.0,Optics / Sights / Lasers / Lights
'028478152427',268.0,232.61,Optics / Sights / Lasers / Lights
'798816542523',278.99,241.92,Optics / Sights / Lasers / Lights
'798816542530',278.99,241.92,Optics / Sights / Lasers / Lights
'026285510324',1.99,0.99,Accessories / Gun Cleaning
'026285510331',1.99,0.99,Accessories / Gun Cleaning
'026285510355',1.99,0.99,Accessories / Gun Cleaning
'029057441284',8.99,7.92,Accessories / Gun Cleaning
'029057300017',3.99,3.24,Accessories / Gun Cleaning
'029057333046',13.99,12.3,Accessories / Gun Cleaning
'029057333480',10.99,9.15,Accessories / Gun Cleaning
'029057333022',13.99,11.69,Accessories / Gun Cleaning
'029057333442',8.99,8.0,Accessories / Gun Cleaning
'736676903528',52.99,45.99,Magazines / 12 Gauge Mags
'736676903535',57.99,49.99,Magazines / 12 Gauge Mags
'736676903740',31.99,26.99,Magazines / 12 Gauge Mags
'736676905607',31.99,26.99,Magazines / 12 Gauge Mags
'661120412748',33.99,28.99,Accessories / Tools
'029057237238',9.99,8.84,Accessories / Gun Cleaning
'043699163106',6.99,5.41,Accessories / Gun Cleaning
'661120330448',49.99,42.99,Accessories / Tools
'888151021521',39.99,34.05,Accessories / Safety and Protection
'888151024300',76.98,66.94,Accessories / Safety and Protection
'888151024591',11.99,9.69,Accessories / Apparel
'888151024584',11.99,9.69,Accessories / Apparel
'888151024263',11.99,9.69,Accessories / Safety and Protection
'888151024607',11.99,9.69,Accessories / Safety and Protection
'888151024614',11.99,9.69,Accessories / Safety and Protection
'888151016329',18.98,15.78,Accessories / Safety and Protection
'888151019702',12.99,10.91,Accessories / Safety and Protection
'888151017807',69.98,60.84,Accessories / Safety and Protection
'888151021439',57.99,49.89,Accessories / Safety and Protection
'888151021507',37.99,32.84,Accessories / Safety and Protection
'888151026410',299.99,255.23,Accessories / Safety and Protection
'888151025666',78.98,68.31,Accessories / Safety and Protection
'888151017524',8.99,7.26,Accessories / Safety and Protection
'888151017517',8.99,7.26,Accessories / Safety and Protection
'888151017548',8.99,7.26,Accessories / Safety and Protection
'888151017531',8.99,7.26,Accessories / Safety and Protection
'029757150141',123.99,107.13,Optics / Binoculars
'644406903246',55.99,47.99,Optics / Sights / Lasers / Lights
'644406903253',55.99,47.99,Optics / Sights / Lasers / Lights
'644406908807',55.99,47.99,Optics / Sights / Lasers / Lights
'616376001284',259.99,226.02,Optics / Rangefinder
'616376001291',312.99,271.73,Optics / Rangefinder
'661120519003',34.99,30.31,Accessories / Reloading
'888151039342',37.99,32.42,Accessories / Reloading
'888151026342',37.99,32.42,Accessories / Reloading
'743108181201',11.96,8.74,Accessories / Gun Parts
'743108182000',11.96,8.74,Accessories / Gun Parts
'743108183007',11.96,8.74,Accessories / Gun Parts
'743108184004',11.96,8.74,Accessories / Gun Parts
'661120092834',47.99,41.14,Accessories / Reloading
'848754014351',20.99,11.82,Accessories / Gun Parts
'848754014382',20.99,11.82,Accessories / Gun Parts
'851529004419',20.99,17.91,Accessories / Safes
'856056002556',161.99,103.47,Accessories / Bags
'819763010924',161.99,103.47,Accessories / Bags
'819763011389',161.99,103.47,Accessories / Bags
'819763010849',161.99,103.47,Accessories / Bags
'661120222002',9.99,8.39,Accessories / Safes
'000381002181',249.0,196.46,Optics / Scopes
'734307901981',22.99,19.92,Accessories / Reloading
'810048570386',849.95,573.71,Optics / Scopes
'810048570416',899.95,611.97,Optics / Scopes
'810048570454',679.95,458.97,Optics / Scopes
'810048570379',449.95,314.97,Optics / Scopes
'051156113229',149.99,131.64,Accessories / Gun Parts
'051156113113',78.98,69.31,Accessories / Gun Parts
'051156113212',128.99,113.4,Accessories / Gun Parts
'051156113168',128.99,113.4,Accessories / Gun Parts
'051156113205',128.99,113.4,Accessories / Gun Parts
'051156113151',78.98,69.31,Accessories / Gun Parts
'051156113199',128.99,113.4,Accessories / Gun Parts
'051156113175',135.99,113.4,Accessories / Firearm Accessories
'051156113182',135.99,113.4,Accessories / Firearm Accessories
'051156113106',115.99,100.36,Hunting / Accessories
'050472045016',24.99,21.52,Accessories / Miscellaneous
'050472040028',18.98,15.82,Accessories / Apparel
'050472040011',18.98,15.82,Accessories / Apparel
'050472040004',18.98,15.82,Accessories / Apparel
'050472003924',29.99,25.32,Accessories / Apparel
'050472003917',29.99,25.32,Accessories / Apparel
'050472003900',29.99,25.32,Accessories / Apparel
'050472004006',29.99,25.32,Accessories / Apparel
'050472001142',25.99,21.52,Accessories / Apparel
'050472001135',25.99,21.52,Accessories / Apparel
'050472065489',26.99,22.15,Accessories / Apparel
'050472065472',26.99,22.15,Accessories / Apparel
'050472065496',26.99,22.15,Accessories / Apparel
'817461012684',32.99,26.19,Optics / Scopes
'028634010394',15.99,13.47,Knives / Multi-Tools / Folding
'853262007030',97.99,85.21,Hunting / Blinds
'855150006576',27.99,24.31,Hunting / Accessories
'855150006910',18.98,15.78,Hunting / Accessories
'852916005590',11.99,9.69,Hunting / Accessories
'816211012325',44.64,23.83,Accessories / Apparel
'719307209633',132.99,114.99,Optics / Sights / Lasers / Lights
'719307209640',141.99,114.99,Optics / Scopes
'719307213876',137.99,119.99,Optics / Sights / Lasers / Lights
'719307212695',132.99,114.99,Optics / Sights / Lasers / Lights
'719307212701',132.99,114.99,Optics / Sights / Lasers / Lights
'810042111691',35.99,22.29,Magazines / 12 Gauge Mags
'810047071259',259.99,189.79,Optics / Scopes
'810047071280',339.99,248.19,Optics / Scopes
'810047071242',369.99,270.09,Optics / Scopes
'082442092188',17.98,14.99,Accessories / Safety and Protection
'082442092171',17.98,14.99,Accessories / Safety and Protection
'082442092195',17.98,14.99,Accessories / Safety and Protection
'090897097078',39.99,20.74,Accessories / Apparel
'705442011859',21.99,18.95,Knives / Multi-Tools / Utility
'706397940324',37.99,32.99,Magazines / 12 Gauge Mags
'706397941857',37.99,32.99,Magazines / 12 Gauge Mags
'084871314916',171.0,123.66,Optics / Sights / Lasers / Lights
